time,seconds_elapsed,z,y,x
1691609050212261600,2.13026171875,4.084263324737549,1.6695398092269897,1.5672540664672852
1691609050222307600,2.1403076171875,3.624910831451416,2.3617987632751465,1.1322948932647705
1691609050232354600,2.1503544921875,3.0664913654327393,2.8676507472991943,0.8250473141670227
1691609050242400800,2.16040087890625,2.448688268661499,3.222322702407837,0.6532673239707947
1691609050252446700,2.17044677734375,1.8653714656829834,3.4464187622070312,0.5475134253501892
1691609050262492700,2.18049267578125,1.4127840995788574,3.5686984062194824,0.47715243697166443
1691609050272538600,2.19053857421875,1.1391749382019043,3.63822078704834,0.4351471960544586
1691609050282584600,2.20058447265625,1.0018947124481201,3.6471054553985596,0.39577439427375793
1691609050292630800,2.210630859375,0.9474296569824219,3.5828840732574463,0.356282114982605
1691609050302676700,2.2206767578125,0.8947256207466125,3.439047336578369,0.3344573378562927
1691609050312722700,2.23072265625,0.8077044486999512,3.197791576385498,0.3589714467525482
1691609050322769700,2.240769775390625,0.724920392036438,2.885451555252075,0.41550523042678833
1691609050332815600,2.250815673828125,0.6200834512710571,2.590955972671509,0.4564744830131531
1691609050342861600,2.260861572265625,0.4782998561859131,2.3419241905212402,0.4789694845676422
1691609050352907800,2.27090771484375,0.33966076374053955,2.109179973602295,0.5092980861663818
1691609050362953700,2.28095361328125,0.20072047412395477,1.9367024898529053,0.5814725160598755
1691609050372999700,2.290999755859375,0.061663515865802765,1.8756184577941895,0.668491005897522
1691609050383045600,2.301045654296875,-0.020465414971113205,1.897876501083374,0.6595802903175354
1691609050393091600,2.311091552734375,-0.0558023639023304,2.0093533992767334,0.5311727523803711
1691609050403137800,2.3211376953125,-0.09560943394899368,2.214785099029541,0.3238323926925659
1691609050413184800,2.331184814453125,-0.18862059712409973,2.387735366821289,0.10962209105491638
1691609050423230700,2.341230712890625,-0.3030325174331665,2.476396322250366,-0.06662628054618835
1691609050433276700,2.351276611328125,-0.44697877764701843,2.5087015628814697,-0.29399949312210083
1691609050443322600,2.361322509765625,-0.6646244525909424,2.5177648067474365,-0.6193189024925232
1691609050453368600,2.37136865234375,-0.8846055269241333,2.53013014793396,-1.0293351411819458
1691609050463414800,2.381414794921875,-1.1097410917282104,2.5891313552856445,-1.5047768354415894
1691609050473460700,2.391460693359375,-1.3715063333511353,2.603463649749756,-1.8919894695281982
1691609050483506700,2.401506591796875,-1.6091358661651611,2.497318983078003,-2.0488038063049316
1691609050493552600,2.411552734375,-1.773759126663208,2.1879944801330566,-2.0209479331970215
1691609050503599600,2.421599609375,-1.8751932382583618,1.6290299892425537,-1.857010006904602
1691609050513645600,2.4316455078125,-1.929704189300537,0.9163222908973694,-1.586173176765442
1691609050523691800,2.44169189453125,-1.9432713985443115,0.13579221069812775,-1.2335829734802246
1691609050533737700,2.45173779296875,-1.9501758813858032,-0.6250287294387817,-0.8498789072036743
1691609050543783700,2.46178369140625,-1.9600811004638672,-1.2912547588348389,-0.5034233331680298
1691609050553829600,2.47182958984375,-1.9974000453948975,-1.8301013708114624,-0.2500855624675751
1691609050563875600,2.48187548828125,-2.0741100311279297,-2.228864908218384,-0.10775918513536453
1691609050573921800,2.491921875,-2.1636126041412354,-2.4680557250976562,-0.0530964732170105
1691609050583967700,2.5019677734375,-2.2454495429992676,-2.5740745067596436,-0.07398004829883575
1691609050594014700,2.5120146484375,-2.3322131633758545,-2.552035331726074,-0.12164930254220963
1691609050604060700,2.522060791015625,-2.412513256072998,-2.453139066696167,-0.1697421669960022
1691609050614106600,2.532106689453125,-2.4881772994995117,-2.3273420333862305,-0.17723576724529266
1691609050624152600,2.542152587890625,-2.5539469718933105,-2.2567124366760254,-0.12034308910369873
1691609050634198800,2.55219873046875,-2.6186697483062744,-2.271040201187134,0.0007183579728007317
1691609050644244700,2.56224462890625,-2.6823537349700928,-2.3933868408203125,0.17716871201992035
1691609050654290700,2.572290771484375,-2.739760637283325,-2.62971830368042,0.3753175139427185
1691609050664336600,2.582336669921875,-2.7963147163391113,-2.959103584289551,0.5592986941337585
1691609050674382600,2.592382568359375,-2.8588240146636963,-3.253760814666748,0.6869400143623352
1691609050684429600,2.6024296875,-2.9153008460998535,-3.4026577472686768,0.7421433925628662
1691609050694475800,2.612475830078125,-2.917057991027832,-3.4008805751800537,0.7702804803848267
